"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
32,"Missouri",18,80700,81400,82000,82600,83300,83700,83700,83600,84200,85500,86700,87600,88000,88200,88900,89500,90000,90400,91000,91300,91700,92100,92600,93200,93600,94100,94300,94400,94600,94700,94800,95400,96100,96700,97500,98200,98600,99100,100000,101200,102200,102700,102800,103000,103800,104900,105800,106700,107500,108000,108600,109700,110700,111200,111800,112800,113600,114100,114800,115600,116200,117000,117900,118300,118300,118800,119600,120400,121000,121600,122200,122700,123400,124200,124700,124700,125100,126300,127800,128300,127800,127900,128900,130000,130800,131600,132100,132800,133800,134700,135600,136800,137700,137500,136500,135900,135700,136000,136500,137100,137700,138400,138800,139400,140300,141500,142500,143500,144200,144200,144300,144800,145300,145600,145600,146000,146800,147800,148400,148600,148900,149400,150000,150400,151000,151300,151700,151900,151800,151400,151300,151900,152600,153200,152900,152400,151900,151200,150100,149100,148500,148200,148100,148000,147900,147700,147500,147100,146600,146200,146100,145900,145600,145300,145100,144700,144100,143200,142600,142200,141900,141700,141600,141700,141400,140900,140100,139200,138600,138500,138000,137300,136500,135600,134300,132900,131700,130700,129600,128500,128200,128400,128300,127700,127200,126700,126400,126600,126900,126800,126600,126700,126500,126700,127300,128300,129100,129700,130400,131300,132100,132600,133200,133600,133600,133000,132500,132200,132100,132400,132500,131600,130800,130900,131300,131200,130300,128900,128100,127700,127700,127700,127900,128300,128700,128900,129300,129900,130700,131500,132000,132400,132500,132500,132800,133300,133700,134100,134500
27,"Maryland",19,128700,128400,128000,127500,127200,127100,126900,126900,126900,127200,127500,127600,127600,127700,127700,127500,127400,127300,127300,127500,127600,127900,128600,129100,129300,129400,129500,129400,129700,130000,130300,130600,131000,131400,131900,132600,133200,133500,133700,134000,134500,135000,135300,135600,136200,136900,137500,138100,138600,139100,139800,140500,141000,141400,142000,142700,143700,144700,145800,146800,148000,149200,150300,151200,152100,153200,154600,155900,156900,158100,159600,161100,162600,164100,165700,167600,169700,171500,173300,175500,177800,180000,182000,184100,186300,188500,190800,193100,195500,198100,200900,203600,206400,209400,212500,215600,218900,222700,227100,231700,236400,241100,245800,250300,255100,260000,264600,269200,273900,279000,284200,289200,294200,299200,303700,307500,310600,313100,315500,317900,319700,321100,322400,323500,323900,323700,323400,323300,323000,322900,322700,322700,322800,322500,321400,319800,317900,315700,313800,311700,309300,306600,303700,300800,297900,294700,291300,288100,285300,282400,279700,276700,273900,271800,269800,267500,265400,263400,261100,258900,257300,256100,255000,254400,253800,252800,251600,250600,249600,248600,247500,246400,245000,243600,242300,241000,239600,238300,237100,236000,234600,232900,231400,230100,229100,228200,227000,226000,225500,225200,224900,224600,224400,224500,225100,225900,226600,227300,228000,228800,229700,230600,231600,232200,232800,233800,235300,237100,238700,240000,241400,242800,244300,245400,246000,246700,248300,250300,251800,252600,252800,252700,252300,251400,249700,248600,248900,249500,249100,248700,248400,248000,247900,248800,249400,249700,250200,250700,250800
60,"Wisconsin",20,,,,,,,,,,,,,,,,,100200,100900,102100,103400,103900,104000,103900,103900,104100,104900,105700,106500,106900,107300,107700,108200,108400,108700,109000,110000,111300,112400,112900,113400,113500,113400,113500,113800,113900,114100,114400,115100,115800,116200,116200,116200,117000,118200,119000,119500,119900,120400,121000,121700,122500,123200,123600,123700,124400,125000,125200,125400,126100,126800,127500,127800,128000,128300,129100,130200,131000,131400,132200,133000,133500,134000,134600,135300,136100,137000,137700,138200,138700,139200,139700,140500,141000,140800,140700,141200,141600,142000,142800,143800,144400,145000,145500,146200,147100,147800,148200,148500,149000,149900,151000,152100,153100,154200,154800,155000,155300,156000,156800,157300,157400,157200,157000,156900,156700,157000,157400,157700,157700,157700,157700,158100,159000,159600,159200,158700,158400,157900,157400,157300,157000,156600,156300,156200,156100,155800,155600,155400,155100,154700,154600,154600,155200,156500,157700,158100,158200,158300,158800,159200,159300,159400,159400,159100,158500,158100,157800,157300,156600,155800,155300,154800,154200,153600,153000,152600,152400,152000,150800,149500,149000,148800,148100,147600,147200,146900,146600,146300,145900,145500,145300,145200,145400,145600,145900,146200,146300,146300,146300,146400,146500,146400,146200,146300,146800,147400,147900,148500,148900,149400,150000,150800,151700,152800,153900,154100,153100,152100,151800,151600,151700,152000,152000,151800,151500,151200,151300,151600,151800,152500,153400,154100,154900,155600,156200,156700,156500,155800,155200
31,"Minnesota",21,97500,98000,98000,98000,98000,98000,97800,97900,98100,98600,99400,100000,100400,100600,100900,101200,101500,101900,102500,103100,103900,104700,105600,106600,107200,107600,108000,108400,109200,110100,110800,111700,112700,113600,114800,116000,116800,117600,118800,120200,121600,122800,124000,125200,126400,127500,128400,129400,130600,131900,133200,134600,136000,137400,138800,139900,141100,142500,143800,145300,147000,148600,149900,151200,152400,153600,154700,155700,156800,158000,159100,160000,161000,162300,163600,165000,166400,167900,169200,170500,171400,172400,173800,175300,176500,177700,178800,179800,180800,181700,182800,183900,185000,186100,187000,187600,188500,189800,191300,192800,194200,195300,196400,197600,198900,200000,201100,202400,203500,204400,205200,206000,206700,207200,207900,208700,209000,209100,209200,209600,210100,210300,210000,209600,209200,209000,209000,208900,208600,208100,207500,206900,206200,205200,204000,202800,201700,200700,199400,198000,196400,194400,192200,190200,188200,186300,184600,183200,181900,180500,179000,177500,177000,177600,178200,177800,177300,176800,176400,176100,175700,175400,175100,174800,174100,173300,172900,172600,172000,171200,170400,169600,168300,166600,165200,164000,162700,161300,159800,158100,156700,155700,154500,153400,152500,151900,151500,151300,151300,151400,151500,151800,152300,153200,154300,155400,156300,157300,158200,158800,159300,160000,160600,161400,162800,164500,166200,167800,169300,170500,171600,172600,173600,174100,174500,175000,175500,175500,175500,175700,176300,176700,177100,177600,178000,178300,179100,180100,180600,180800,181100,181100,181300,182200,183000,183800,184800,185500,185900
10,"Colorado",22,128800,129100,129400,129700,130100,130600,131000,131400,131800,132400,133000,133500,133800,134300,134800,135400,136100,136800,137600,138300,139300,140400,141200,141900,142400,142800,143300,143900,144400,145000,145700,146500,147500,148600,149900,151300,152900,154500,156100,157700,159100,160400,161900,163600,165000,166300,168100,169800,171400,173100,174800,176300,177800,179500,181100,182700,184200,185800,187400,189000,190500,191800,193000,194100,195300,196300,196800,197400,198100,198600,199000,199500,200300,201100,201700,202500,203300,203900,204300,204800,205300,205800,206300,206600,206700,206800,207100,207200,207600,208100,208700,209400,210000,210600,211200,211700,212000,212400,212900,213200,213500,214000,214700,215400,215900,216800,217900,218800,219400,219800,220100,220600,221300,221900,222400,222900,223500,224200,224600,225000,225600,225900,226100,226300,226500,226500,226500,226900,227300,227500,227400,227300,227400,227600,227900,228100,227800,227600,227400,226900,225900,224600,223200,222200,221400,221200,221100,220900,220600,219900,218600,217200,216200,215600,215200,214800,214300,213900,213500,213200,213100,213200,213500,213500,213600,213800,213900,213700,213400,212800,211800,210900,209900,209000,208400,207900,207300,206600,205900,205200,204300,203400,202700,202100,201800,201900,202200,202800,203200,203800,204700,205700,206600,207700,208600,209500,210400,211400,212300,213000,214100,215300,216400,217700,219400,221200,223100,225200,227400,229400,231100,232900,234800,236600,238300,240100,241900,243600,245200,246800,248400,249800,251500,253600,255700,258000,261000,264200,267100,270000,272800,275600,278500,281600,284500,287500,290200,292500,294200
4,"Alabama",23,79800,79700,80200,80600,80700,80800,81200,81700,81800,81700,81800,82000,82000,81500,81300,81400,81500,81700,81900,82000,82400,82900,83400,83900,84400,84700,84800,85100,85500,85700,85900,86300,86700,87100,87700,88300,88900,89600,90200,90400,90400,90500,90800,91000,90900,91100,91100,91000,91200,91700,91800,92000,92300,92400,92200,92100,92300,92400,92500,92800,93100,93600,94100,94200,94200,94400,94800,95200,95800,96600,96900,96900,96600,96600,96900,97300,97300,97200,97300,97500,97500,97800,98500,98900,99000,98700,98400,98600,99300,100200,101000,101500,101800,101900,101800,102000,102500,103400,104400,105300,106200,107200,108100,108800,109600,110400,110900,112300,114200,115300,115700,116300,117100,117600,118200,119300,120400,121400,122400,123000,123400,123900,124600,125000,125300,125500,125800,126200,126600,126800,126900,126900,126800,126800,127100,127400,127800,128000,128000,127500,126900,126100,125300,124900,124700,124700,125400,126100,126000,125700,125800,125600,126000,127800,130000,131500,132300,132600,132400,131900,131400,131400,131700,131900,131600,130800,129400,128300,127700,127400,126700,126000,125400,124600,123700,123000,122200,121300,120600,120100,119600,119400,119000,118800,119000,119200,119000,119000,119100,119100,119100,119500,119800,119900,120000,120100,120300,120500,120500,120700,121200,121700,121800,121900,122000,122300,122800,123300,123800,124400,124800,125100,125400,125800,126500,126200,124700,123100,122500,122100,121700,121800,122300,122700,122200,121500,121300,121500,121800,122300,122500,122700,122800,122700,122600,122800,123000,123100,123100
51,"South Carolina",24,80800,80900,81100,81100,80800,80600,80700,80900,81200,81500,81700,81900,82100,82200,82300,82700,83400,83700,83800,84100,84500,84800,85200,85800,86000,86300,86700,87300,87900,88500,89100,89600,89900,90400,91100,91800,92400,92800,93100,93600,94100,94300,94600,95000,95500,96100,96600,97000,97600,98300,98900,99200,99400,99700,100000,100400,100700,100900,100900,101000,101200,101500,101700,101900,102200,102900,103400,103600,103900,104100,104400,104600,104900,105200,105600,105800,106000,106300,106900,107300,107400,107700,108100,108600,108800,109200,109600,110200,110600,110900,111200,111700,112100,112400,113000,113700,114300,114900,115400,116100,116800,117400,118000,118800,119900,120900,121700,122500,123400,124200,125000,125900,126900,127800,128700,129800,130700,131400,132000,132600,133300,133700,134200,134800,135500,136000,136400,136700,136900,136800,136600,136400,136200,136200,136200,136000,135800,135900,135600,135200,134600,134100,133800,133600,133300,133200,133100,132900,132400,131800,131400,130800,131000,132500,134000,134700,134900,135000,135000,134900,134700,134500,134400,134300,134200,133900,133200,132600,132400,132200,131800,131200,130800,130500,130200,129700,129100,128400,127800,127300,126600,125900,125100,124700,124500,124000,123500,123200,122700,122100,121700,121300,120900,120700,120900,121200,121500,121700,121900,122000,122100,122000,121800,121800,122000,122400,122900,123700,124200,124900,125800,126800,127400,127700,127700,128300,129200,129400,129400,129900,130200,130300,130700,131100,131500,131800,132600,133300,133500,134700,135400,134800,134400,134700,134800,135000,135300,135700,136000
24,"Kentucky",25,79100,79000,79300,79900,80300,80700,81000,81100,81400,81600,81800,82000,82200,82600,83000,83400,83500,83700,84000,84400,84600,84800,85200,85500,85800,86000,86300,86600,87100,87500,87700,87800,88100,88600,89200,89700,90300,90600,90800,91100,91400,91600,91800,92000,92000,92300,92700,93100,93500,93800,93900,94100,94500,94800,94800,95100,95600,95900,96000,96400,96800,97300,97800,98200,98500,98600,98700,98800,99100,99500,99900,100200,100300,100600,100900,101200,101400,101700,102200,102700,103100,103400,103500,103700,104000,104300,104500,104600,104700,105100,105500,105900,106400,106900,107400,107900,108500,108800,109100,109400,109900,110300,110700,111100,111300,111400,111700,111800,111800,112200,112600,112900,113200,113600,114100,114400,114500,114400,114400,114500,114800,115100,115400,115600,115700,115900,116000,116200,116400,116400,116300,116200,115900,115800,115800,115800,115800,115700,115700,115900,115900,115500,115100,115200,115400,115500,115400,115300,115300,115500,115400,115000,115000,116100,117800,118700,118900,118900,119100,119600,120200,120700,121000,121100,121300,121400,121100,120900,121000,121100,121100,120900,120600,120100,119700,119400,119300,119300,119000,118700,118700,118700,118600,118500,118300,117900,117700,117700,117700,117500,117400,117600,118000,118400,118700,118900,119000,119000,119100,119400,119800,119800,119600,119600,119900,120400,121200,122100,122700,123200,124000,124800,125100,125300,125700,125700,124700,123600,123200,122800,122800,123000,123200,123500,123700,123800,124000,124500,125000,125400,125600,125800,126000,126400,126600,126800,127200,127400,127400
46,"Oregon",26,126400,127100,127600,128100,128800,129400,130000,130700,131200,131700,132200,132600,132900,133100,133400,133900,134300,134800,135400,136100,136800,137500,138100,138600,139000,139300,139400,139600,140000,140500,140800,141300,141800,142100,142600,143400,143800,144000,144500,145100,145300,145400,145700,146100,146100,146200,146800,147300,147500,148000,148600,149100,149300,149500,149500,149700,150200,151000,151800,152500,152900,153400,153800,154100,154200,154600,155100,155400,156000,156800,157500,158200,159000,159400,159900,160500,161300,162000,162800,163500,164500,165600,166400,167100,167900,168700,169500,170300,171100,172200,173500,174900,176100,177200,178200,179200,180600,182300,183900,185700,187700,189600,191700,194000,196000,198100,200600,203200,206100,209400,213300,217200,221500,225800,230000,234000,237700,241000,244200,247500,250700,253600,255900,258300,260400,261900,262700,263600,264300,264800,265300,266100,266600,266800,266700,266200,265200,264100,263100,261900,260300,258600,256800,255300,253800,252100,250500,248800,246900,244800,242500,239800,237900,237300,236800,235300,233700,232100,230400,228900,227800,227000,226500,226300,226100,225500,224700,223600,222300,220900,219300,217600,215900,214200,212500,211100,209900,208400,206800,205100,203300,201600,200300,199400,198700,198100,197700,197500,197300,197300,197700,198100,198700,199400,200200,201000,201800,202700,203700,204500,205200,205900,206900,208600,210700,212900,215500,218400,221300,223700,225800,227600,229400,231000,232500,233600,234700,235800,236200,236100,236300,236800,237300,238500,239500,240000,241100,243100,245000,247500,250200,252200,253900,256300,259000,261300,263300,265300,267000
45,"Oklahoma",27,57500,57500,57600,57700,57700,57900,58000,58000,58300,58500,58500,58600,58900,59200,59300,59600,59800,60000,60200,60300,60400,60700,61000,61300,61500,61800,62200,62200,62400,62600,62900,63300,63800,63900,64000,64300,64600,64800,65000,65200,65400,65600,65900,66200,66500,66700,67000,67200,67500,67700,67900,68200,68500,68700,68900,69000,69100,69500,69900,70000,70100,70300,70500,70900,71200,71300,71300,71400,71500,71600,71800,72100,72300,72400,72600,72700,72800,73100,73300,73400,73700,74100,74300,74400,74500,74900,75200,75300,75600,75600,75800,76100,76300,76300,76400,76800,77300,77500,77600,77800,78100,78600,79000,79100,79200,79400,79700,80000,80200,80400,80700,81100,81300,81500,81800,82200,82700,83000,83200,83300,83200,83300,83500,83700,84000,84200,84400,84600,84700,84700,84700,84800,85000,85200,85400,85500,85600,85800,85900,85900,85900,85900,85900,85900,86100,86300,86300,86300,86300,86300,86300,86300,86900,87900,88900,89200,89500,89700,90000,90300,90500,90700,90900,91200,91300,91300,91200,91100,91100,91200,91300,91200,91000,91100,91100,91000,90900,90600,90700,91100,91300,91200,91300,91400,91600,91700,91800,92000,92400,92600,92900,93500,94400,95200,95600,96100,96800,97400,98100,98600,98800,99000,99200,99500,99900,100300,101100,102200,103000,104000,105200,106400,107300,108100,108600,108600,108400,108400,108300,108400,108800,109200,109600,109900,110000,110100,110700,111500,111800,112700,113400,113400,113200,113300,113100,113400,113900,114100,114200
11,"Connecticut",28,135000,135300,135500,135600,135800,135800,135600,135500,135600,135900,136400,136700,136700,136900,137000,137100,137200,137500,137900,138300,138900,139700,140600,141500,142200,142400,142500,142800,143200,143600,144300,145100,146100,147300,148400,149400,150300,151400,152500,153500,154200,155200,156300,157300,158000,159300,160800,161800,162400,163400,164600,165800,166800,167600,168500,169600,170800,172000,173500,175100,176600,178000,179100,180300,182000,183800,185700,187300,188900,190600,191900,193300,195300,197500,199600,202100,204600,206700,208800,211300,213700,216000,218400,220700,222800,224600,226500,228300,230000,231800,233900,235900,237900,240000,242000,244200,246800,249800,253000,256100,259100,262100,264800,267200,269400,271700,273800,275800,277800,279900,281800,283900,286000,287900,289600,291500,292900,293700,294400,295100,295500,295600,295500,295200,294900,294500,294200,293800,293400,293100,293300,293500,293500,292900,292200,291200,290200,289100,288000,286900,285700,283800,281800,280300,279100,278000,276800,275300,273900,272700,271500,269900,268300,267300,266400,264900,263200,261700,260600,259900,259300,258900,258600,258400,258300,258200,257800,257300,256800,256400,256000,255100,253900,252600,251300,249900,248800,247800,246700,245300,243900,242900,242000,241300,240600,239700,238700,237800,236900,236200,235700,235300,235000,234500,234000,233700,233500,232900,232700,232800,233000,233200,233400,233500,233700,234000,234600,235500,236600,237700,238700,239300,240100,240500,240300,240100,240800,241700,242000,241300,240400,239700,239000,238400,237800,237400,237600,238100,238100,237800,237700,238000,238100,238000,237900,237800,237700,237700,237900
19,"Iowa",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118100,119400,119900,121100,121300,120200,117500,114300,111800,111000,111000,111200,112100,112900,113400,114200,115400,116000,116300,117000,117300,117300,117400,117600,117600,118000,118600,119200,119400,120200,121900,123300,123900,123900,123600,122700,121700,120900,121200,122100,122400,121800,121600,122100,122300,122200,123100,124500,125200,125000,125300,126200,126900,126700,127200,128200,128000,126400,125800,126000,126700,127400,127700,127500,127000,126300,126100,127100,128000,128400,128900,129800,130500,130600,130400,130400,130400,130200,130000
34,"Mississippi",30,64200,64200,64400,64600,65000,65500,65600,65500,65400,65200,65000,65100,65300,65600,65900,66100,66500,67000,67700,68200,68600,68700,68900,69400,70000,70400,70900,71600,72000,72100,72100,71900,72000,72300,72800,73200,73400,73400,73200,73000,73000,73200,73500,73500,73400,73400,73800,74100,73800,73500,73600,74000,74000,73700,73500,73600,73800,74500,75000,75400,75600,75900,76200,76400,76600,76700,76800,76900,77100,77200,77100,76900,76900,77100,76900,76700,76400,76500,76700,77000,77000,77200,77700,78100,78400,78700,79200,80000,80600,80800,80700,80700,81200,81700,81800,82000,82400,82700,83000,83100,83300,83800,84300,84700,85100,84800,84300,84000,84000,84100,84000,83800,83900,84100,84700,85500,85800,85700,85900,86700,87700,88300,88900,89700,90100,90500,91200,91900,92600,93600,94700,95200,95400,95800,96300,96800,97100,97200,97100,97100,97300,97900,98500,99000,99100,99500,100100,101100,102900,105400,107700,110000,112300,114400,116500,119100,121800,124500,126700,127600,127100,126500,126100,125300,124300,123500,123100,123100,123400,123000,121800,120300,119000,118000,117100,116200,115600,114900,113400,112700,113700,114600,113900,112600,111100,110200,110000,110100,110600,111600,112400,113000,113700,114200,113900,116500,121700,125100,126200,127600,128400,128800,129600,126900,121900,120300,123200,125500,126500,126400,125600,124400,123100,121900,122000,121600,119000,115500,113600,112600,112100,112000,112400,112700,112800,112500,112000,112800,114200,115400,115800,115300,114100,113500,113400,113100,113100,113200,113100
6,"Arkansas",31,66400,66300,66300,66200,65900,65800,66000,66000,66100,66200,66400,66800,67400,67700,67700,67600,67700,67800,68000,68300,68600,68700,68900,69200,69500,69500,69700,69900,70200,70300,70500,70800,71000,70900,70800,70900,71100,71100,71100,71200,71600,71900,71900,72000,72300,72400,72600,72800,72800,73000,73200,73500,73600,73700,73900,74000,74100,74400,74800,74900,75100,75400,75700,75900,76100,76000,76100,76100,76300,76300,76500,76900,77300,77300,77400,77800,78300,78800,79100,79500,79800,80100,80300,80700,81100,81700,82100,82300,82600,83100,83600,84000,84700,85200,85500,85900,86300,86700,87200,87700,88100,88500,88900,89200,89600,90200,91000,91700,92200,92800,93500,94200,94800,95400,96100,97000,97700,98200,98500,98700,99100,99600,99900,100200,100500,100900,101200,101500,101600,101800,101900,102100,102400,102900,103200,103500,103700,103600,103700,104000,104100,103900,103900,103700,103500,103300,103300,103100,103100,102900,102700,102400,102700,103300,103900,104200,104500,104600,104600,104800,105100,105400,105500,105600,105500,105400,105200,105200,105400,105600,105700,105600,105300,105000,104900,104700,104300,103800,103600,103500,103100,102700,102400,102100,101800,101500,101400,101200,101100,101000,101100,101200,101400,101600,101800,102100,102500,102700,102900,103200,103500,103600,103800,104300,104900,105400,105800,106600,107400,108100,108500,109100,110000,110900,111300,111100,110500,109800,109500,109500,109600,110000,110600,111200,111500,111400,111800,112600,113100,113700,114200,114100,114100,114300,114400,114500,114800,115200,115300
23,"Kansas",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107100,109700,111400,113400,115500,117100,117600,118500,120100,121300,121500,121600,121800,121900,121700,121700,121800,121800,121300,121000,120600,119500,118100,117700,117700,117300,116400,115600,114900,114100,112700,112100,112400,112600,112000,112100,112500,112500,112200,112000,112200,112300,111500,112300,116500,122200,125400,126300,126500,126900,127100,127600,128200,128300,128700,125800,120400,117200,117900,118700,119400,119900,120200,120700,121100,121300,121400,121000,119300,117100,115400,114800,115000,115800,116600,117200,117500,117700,117700,118500,119800,120200,120100,120900,122100,122700,122900,122800,123000,123100,122600
55,"Utah",33,126400,126500,126800,127400,128300,129200,130000,130800,131800,132700,133400,134200,135200,136100,136700,137400,138400,139100,139500,139900,140100,140400,140900,141500,141800,142000,142200,142400,142800,143200,143600,144200,144800,145200,145500,146200,147100,147700,148200,148900,149100,149500,150900,152700,153800,154200,154700,155400,155900,156500,157100,157400,157800,158700,159400,160000,160900,161800,162100,162300,162700,163000,163100,163200,163300,163600,163900,163900,164000,164400,164800,165000,165000,164900,165100,165600,166100,166200,165700,165200,165100,165400,165400,165300,165200,165000,164900,164900,164600,164400,164400,164300,164300,164500,165000,165400,166000,166900,167800,168500,169000,169200,169500,170000,170600,171200,172100,173400,174900,176400,178100,179900,181900,183800,185600,187400,189200,191200,193700,196500,199400,202600,206000,209800,213700,218200,222700,226500,229900,233600,237600,241300,244300,246400,248200,250100,252000,253700,255400,257100,258500,258900,258700,257500,255600,253900,253100,252500,252200,251700,251100,250300,249600,249100,248900,248200,246800,245500,244000,241800,239000,235900,232800,230500,228300,226000,223800,222000,220700,219000,216700,214400,212100,209700,207200,205900,204900,203700,200600,198700,199600,201400,200900,199900,198800,198500,198300,197000,195700,194900,194900,195600,196500,197400,198800,199800,200400,201200,202000,202500,203300,204500,205400,206500,208500,210800,212100,212900,214100,215200,216500,218100,219200,219600,220900,220100,215700,211000,208900,208100,207800,207600,208000,209000,209600,209700,210200,210900,211500,212500,214000,215600,217400,219100,220300,221200,222200,223400,224300
42,"Nevada",34,127400,127000,126500,126200,126100,126200,126400,126700,127000,127400,127800,128400,128600,128600,128700,128900,128900,129000,129200,129400,129600,130200,130600,130500,130400,130700,131100,131700,132100,132600,133000,133000,132900,133100,133600,133900,134200,134600,135000,135100,135200,135600,136100,136700,137500,138200,139000,139500,139600,140000,140400,140900,141500,142100,142600,143200,144000,144800,145600,146400,147100,147700,148200,149000,149800,150600,151500,152900,154200,155300,156100,156900,157800,158600,159100,159600,160400,161300,162400,163800,165400,167000,168500,169900,171300,172600,174100,176000,178400,181200,184300,188100,192600,197500,203500,210800,219500,229500,240400,250300,258700,265700,271900,276400,279300,281100,283100,285700,288300,290400,292200,294700,297500,299900,302100,304500,306900,308800,310100,310900,311300,311100,310200,309000,307500,306000,304400,302700,300700,298600,296500,293900,291200,288500,286000,283700,280900,277400,273900,270000,265300,260200,254800,249100,243400,237600,231800,226200,220300,214700,209400,203300,197700,194000,190200,185300,180300,175400,170100,164700,160600,157600,155300,153700,152700,151900,151200,150400,149300,148100,146900,145700,144400,143100,141600,140400,139400,137900,135800,133500,131500,129800,128300,127000,126000,125000,124100,123400,122800,122500,122700,123300,124100,125000,126400,128200,130100,131800,133400,135400,137400,139500,142300,145300,148400,151700,155400,159300,163000,166600,169900,172500,174300,175800,177000,178800,181600,184000,185500,186700,187800,188800,189900,191200,192600,193900,195300,196500,197700,199600,201600,203500,205300,207400,209200,210700,212200,213500,214300
41,"New Mexico",35,118400,116400,115400,115700,117500,118600,118500,118700,118500,118100,118200,118900,120000,120300,120000,119700,119600,119800,120600,120900,120400,120000,120100,121300,123100,124300,124200,123800,124200,123900,122500,121400,122000,122600,123600,125400,128300,130000,130900,131700,132200,133600,134900,135500,136100,137400,137500,136600,133600,131500,132300,133200,132900,132700,132300,132000,132100,132600,133100,133700,134900,138100,141400,143200,144100,145100,145400,145400,145400,145600,145900,146300,147100,147600,147200,147700,149700,151300,151600,151200,150600,150600,151200,151900,152300,152500,152600,151300,150300,149800,149500,150300,153000,155200,156300,157300,158800,160000,160300,159600,159100,158500,160100,163200,165300,165900,167900,170000,172200,174300,176800,179100,178900,179700,183100,185900,186900,186500,183700,180600,177900,175000,174400,177100,181200,183900,185200,185900,185800,186300,187800,190600,193000,193300,193300,193300,192600,191400,190200,188700,187900,187400,187400,187800,188200,188100,187300,186500,187300,188500,188800,189100,190000,190800,192200,194100,195700,197200,197000,196200,195100,192700,190000,188900,188100,187700,187700,187200,186300,185600,185200,184300,182600,182600,184600,185700,184600,184400,181800,178000,177500,179700,180100,179900,181200,182600,182200,180900,180300,180800,181900,181500,179800,179100,180700,182700,183500,183500,182500,180300,179200,179100,179300,180400,181400,181500,181400,181200,181100,180600,180100,179800,179400,178900,179500,179000,175400,171000,168300,166100,164700,164000,164100,165000,165600,164600,163500,163300,163600,164300,165000,165400,165400,165200,164400,163600,163600,163500,163400
